2023_7_21_826397;56477;74400;3. Urun;4.0
2023_7_21_826397;95837;85810;6. Urun;27.0
2023_7_21_787552;80997;87925;5. Urun;50.0
2023_7_21_787552;36892;64188;4. Urun;31.0
2023_7_21_787552;80997;71376;8. Urun;35.0
2023_7_21_787552;95837;62989;9. Urun;3.0
2023_7_21_584472;36892;46515;9. Urun;43.0
2023_7_21_584472;80997;41355;6. Urun;50.0
2023_7_21_584472;78242;18444;7. Urun;25.0
2023_7_21_144416;80997;55112;2. Urun;9.0
2023_7_21_144416;80997;89235;4. Urun;17.0
2023_7_21_144416;78242;18444;7. Urun;25.0
2023_7_21_144416;78242;78582;3. Urun;3.0
2023_7_21_144416;48525;37095;7. Urun;22.0
2023_7_21_144416;78242;22261;2. Urun;37.0
2023_7_21_144416;78242;59066;8. Urun;41.0
2023_7_21_653294;48525;82504;2. Urun;28.0
2023_7_21_653294;80997;89371;1. Urun;39.0
2023_7_21_883506;36892;46515;9. Urun;43.0
2023_7_21_883506;36892;51142;3. Urun;1.0
2023_7_21_857816;80997;77161;7. Urun;36.0
2023_7_21_857816;23965;12749;2. Urun;9.0
2023_7_21_467464;48525;37095;7. Urun;22.0
2023_7_21_467464;78242;59066;8. Urun;41.0
2023_7_21_461736;48525;82504;2. Urun;28.0
2023_7_21_461736;36892;22961;1. Urun;36.0
2023_7_21_461736;48525;99230;9. Urun;32.0
2023_7_21_461736;36892;46515;9. Urun;43.0
2023_7_21_461736;69018;45466;1. Urun;46.0
2023_7_21_461736;95837;99229;4. Urun;37.0
2023_7_21_461736;48525;37095;7. Urun;22.0
2023_7_21_461736;69018;56163;7. Urun;43.0
2023_7_21_461736;48525;57550;8. Urun;28.0
2023_7_21_750939;69731;22906;2. Urun;43.0
2023_7_21_750939;23965;38442;3. Urun;35.0
2023_7_21_750939;36892;68444;7. Urun;17.0
2023_7_21_272294;23965;42562;5. Urun;2.0
2023_7_21_272294;23965;80044;6. Urun;34.0
2023_7_21_272294;69731;20269;4. Urun;3.0
2023_7_21_272294;69018;56163;7. Urun;43.0
2023_7_21_272294;95837;45596;1. Urun;18.0
2023_7_21_272294;69018;63261;8. Urun;21.0
2023_7_21_245789;36892;64188;4. Urun;31.0
2023_7_21_245789;48525;82504;2. Urun;28.0
2023_7_21_245789;95837;62989;9. Urun;3.0
2023_7_21_245789;69731;69220;9. Urun;47.0
2023_7_21_245789;80997;89371;1. Urun;39.0
2023_7_21_831315;23965;27339;8. Urun;11.0
2023_7_21_831315;78242;51236;1. Urun;15.0
2023_7_21_831315;23965;38442;3. Urun;35.0
2023_7_21_831315;48525;37095;7. Urun;22.0
2023_7_21_831315;48525;32043;5. Urun;45.0
2023_7_21_831315;80997;89235;4. Urun;17.0
2023_7_21_831315;78242;18444;7. Urun;25.0
2023_7_21_831315;36892;64188;4. Urun;31.0
2023_7_21_831315;48525;82504;2. Urun;28.0
2023_7_21_361198;69731;22906;2. Urun;43.0
2023_7_21_361198;69731;91408;3. Urun;12.0
2023_7_21_361198;48525;99230;9. Urun;32.0
2023_7_21_361198;95837;40038;3. Urun;28.0
2023_7_21_361198;36892;16925;5. Urun;3.0
2023_7_21_361198;48525;57550;8. Urun;28.0
2023_7_21_361198;69018;56163;7. Urun;43.0
2023_7_21_697085;48525;57550;8. Urun;28.0
2023_7_21_697085;48525;27614;3. Urun;20.0
2023_7_21_948782;95837;23361;8. Urun;40.0
2023_7_21_948782;36892;43993;2. Urun;11.0
2023_7_21_948782;95837;45596;1. Urun;18.0
2023_7_21_980325;36892;43993;2. Urun;11.0
2023_7_21_676251;80997;89235;4. Urun;17.0
2023_7_21_676251;80997;27004;9. Urun;17.0
2023_7_21_676251;36892;43993;2. Urun;11.0
2023_7_21_676251;69731;70695;7. Urun;25.0
2023_7_21_676251;23965;38442;3. Urun;35.0
2023_7_21_676251;23965;42562;5. Urun;2.0
2023_7_21_753723;80997;89371;1. Urun;39.0
2023_7_21_753723;69731;69220;9. Urun;47.0
2023_7_21_753723;80997;77161;7. Urun;36.0
2023_7_21_753723;36892;64188;4. Urun;31.0
2023_7_21_753723;23965;42562;5. Urun;2.0
2023_7_21_753723;48525;37095;7. Urun;22.0
2023_7_21_753723;80997;87925;5. Urun;50.0
2023_7_21_598184;78242;22261;2. Urun;37.0
2023_7_21_598184;78242;59066;8. Urun;41.0
2023_7_21_598184;36892;46515;9. Urun;43.0
2023_7_21_598184;95837;45596;1. Urun;18.0
2023_7_21_598184;69018;85380;2. Urun;45.0
2023_7_21_598184;78242;18444;7. Urun;25.0
2023_7_21_138674;48525;32043;5. Urun;45.0
2023_7_21_138674;56477;21854;4. Urun;35.0
2023_7_21_138674;69731;48309;5. Urun;40.0
2023_7_21_138674;48525;82504;2. Urun;28.0
2023_7_21_138674;69018;68765;9. Urun;46.0
2023_7_21_138674;78242;22261;2. Urun;37.0
2023_7_21_138674;69731;70695;7. Urun;25.0
2023_7_21_141660;80997;87925;5. Urun;50.0
2023_7_21_141660;48525;57550;8. Urun;28.0
2023_7_21_141660;80997;27004;9. Urun;17.0
2023_7_21_141660;80997;41355;6. Urun;50.0
2023_7_21_141660;36892;51142;3. Urun;1.0
2023_7_21_141660;80997;49082;3. Urun;25.0
2023_7_21_141660;80997;89235;4. Urun;17.0
2023_7_21_141660;78242;22261;2. Urun;37.0
2023_7_21_141660;36892;46515;9. Urun;43.0
2023_7_21_305048;80997;55112;2. Urun;9.0
2023_7_21_568744;36892;51142;3. Urun;1.0
2023_7_21_607664;69731;69220;9. Urun;47.0
2023_7_21_607664;36892;64188;4. Urun;31.0
2023_7_21_607664;69731;48516;6. Urun;50.0
2023_7_21_607664;78242;22261;2. Urun;37.0
2023_7_21_607664;69018;86104;5. Urun;25.0
2023_7_21_607664;80997;89235;4. Urun;17.0
2023_7_21_607664;69018;81347;3. Urun;24.0
2023_7_21_279105;69018;68765;9. Urun;46.0
2023_7_21_279105;80997;55112;2. Urun;9.0
2023_7_21_507767;78242;29414;5. Urun;9.0
2023_7_21_507767;69731;30322;8. Urun;47.0
2023_7_21_507767;80997;49082;3. Urun;25.0
2023_7_21_915959;48525;57550;8. Urun;28.0
2023_7_21_915959;78242;23778;9. Urun;50.0
2023_7_21_915959;78242;29414;5. Urun;9.0
2023_7_21_915959;69018;68765;9. Urun;46.0
2023_7_21_915959;48525;32043;5. Urun;45.0
2023_7_21_915959;36892;98942;8. Urun;7.0
2023_7_21_915959;95837;62989;9. Urun;3.0
2023_7_21_915959;23965;27339;8. Urun;11.0
2023_7_21_214516;78242;59066;8. Urun;41.0
2023_7_21_214516;80997;77161;7. Urun;36.0
2023_7_21_214516;48525;99230;9. Urun;32.0
2023_7_21_214516;36892;46515;9. Urun;43.0
2023_7_21_214516;80997;49082;3. Urun;25.0
2023_7_21_710307;69731;70695;7. Urun;25.0
2023_7_21_710307;69018;56163;7. Urun;43.0
2023_7_21_710307;80997;87925;5. Urun;50.0
2023_7_21_710307;48525;99230;9. Urun;32.0
2023_7_21_710307;78242;29414;5. Urun;9.0
2023_7_21_477576;48525;57550;8. Urun;28.0
2023_7_21_477576;23965;80044;6. Urun;34.0
2023_7_21_477576;23965;27339;8. Urun;11.0
2023_7_21_477576;80997;55112;2. Urun;9.0
2023_7_21_477576;80997;71376;8. Urun;35.0
2023_7_21_654273;95837;40038;3. Urun;28.0
2023_7_21_654273;48525;66923;4. Urun;10.0
2023_7_21_502038;36892;64188;4. Urun;31.0
2023_7_21_502038;80997;55112;2. Urun;9.0
2023_7_21_502038;23965;26228;9. Urun;38.0
2023_7_21_322418;69018;86104;5. Urun;25.0
2023_7_21_322418;78242;78582;3. Urun;3.0
2023_7_21_322418;48525;27614;3. Urun;20.0
2023_7_21_322418;48525;57550;8. Urun;28.0
2023_7_21_322418;80997;89235;4. Urun;17.0
2023_7_21_322418;36892;51142;3. Urun;1.0
2023_7_21_322418;69731;70695;7. Urun;25.0
2023_7_21_322418;95837;99229;4. Urun;37.0
2023_7_21_322418;48525;82504;2. Urun;28.0
2023_7_21_916591;80997;41355;6. Urun;50.0
2023_7_21_819734;80997;77161;7. Urun;36.0
2023_7_21_819734;69731;69220;9. Urun;47.0
2023_7_21_819734;95837;62989;9. Urun;3.0
2023_7_21_819734;80997;89235;4. Urun;17.0
2023_7_21_819734;36892;46515;9. Urun;43.0
2023_7_21_819734;80997;87925;5. Urun;50.0
2023_7_21_819734;80997;49082;3. Urun;25.0
2023_7_21_819734;78242;78582;3. Urun;3.0
2023_7_21_299535;36892;46515;9. Urun;43.0
2023_7_21_299535;36892;64188;4. Urun;31.0
2023_7_21_299535;48525;44737;1. Urun;16.0
2023_7_21_475020;48525;82504;2. Urun;28.0
2023_7_21_475020;23965;80044;6. Urun;34.0
2023_7_21_475020;69731;69220;9. Urun;47.0
2023_7_21_475020;69018;86104;5. Urun;25.0
2023_7_21_475020;80997;89235;4. Urun;17.0
2023_7_21_475020;80997;55112;2. Urun;9.0
2023_7_21_248397;95837;62989;9. Urun;3.0
2023_7_21_248397;80997;41355;6. Urun;50.0
2023_7_21_248397;48525;82504;2. Urun;28.0
2023_7_21_248397;36892;46515;9. Urun;43.0
2023_7_21_786165;78242;13006;6. Urun;34.0
2023_7_21_786165;36892;46515;9. Urun;43.0
2023_7_21_786165;69731;69220;9. Urun;47.0
2023_7_21_786165;80997;89371;1. Urun;39.0
2023_7_21_786165;80997;77161;7. Urun;36.0
2023_7_21_586602;23965;38442;3. Urun;35.0
2023_7_21_586602;36892;43993;2. Urun;11.0
2023_7_21_586602;23965;38001;7. Urun;32.0
2023_7_21_586602;36892;68444;7. Urun;17.0
2023_7_21_586602;36892;46515;9. Urun;43.0
2023_7_21_826726;69731;48309;5. Urun;40.0
2023_7_21_170400;48525;82504;2. Urun;28.0
2023_7_21_170400;95837;62989;9. Urun;3.0
2023_7_21_794837;36892;51142;3. Urun;1.0
2023_7_21_794837;48525;57550;8. Urun;28.0
2023_7_21_794837;56477;56053;6. Urun;3.0
2023_7_21_794837;36892;68444;7. Urun;17.0
2023_7_21_794071;80997;89235;4. Urun;17.0
2023_7_21_794071;23965;42562;5. Urun;2.0
2023_7_21_794071;69018;86104;5. Urun;25.0
2023_7_21_808050;78242;22261;2. Urun;37.0
2023_7_21_808050;69731;91408;3. Urun;12.0
2023_7_21_808050;80997;55112;2. Urun;9.0
2023_7_21_808050;95837;82543;2. Urun;47.0
2023_7_21_808050;69018;56163;7. Urun;43.0
2023_7_21_808050;48525;66923;4. Urun;10.0
2023_7_21_808050;69018;85380;2. Urun;45.0
2023_7_21_567371;48525;32043;5. Urun;45.0
2023_7_21_567371;69731;70695;7. Urun;25.0
2023_7_21_567371;78242;22816;4. Urun;8.0
2023_7_21_567371;78242;29414;5. Urun;9.0
2023_7_21_567371;78242;78582;3. Urun;3.0
2023_7_21_119623;69018;77020;4. Urun;22.0
2023_7_21_119623;95837;45596;1. Urun;18.0
2023_7_21_119623;78242;29414;5. Urun;9.0
2023_7_21_119623;80997;89235;4. Urun;17.0
2023_7_21_119623;69731;70695;7. Urun;25.0
2023_7_21_907714;36892;46515;9. Urun;43.0
2023_7_21_518087;23965;38442;3. Urun;35.0
2023_7_21_518087;48525;37095;7. Urun;22.0
2023_7_21_518087;69731;20269;4. Urun;3.0
2023_7_21_518087;23965;38001;7. Urun;32.0
2023_7_21_518087;80997;49082;3. Urun;25.0
2023_7_21_419050;36892;22961;1. Urun;36.0
2023_7_21_419050;78242;13006;6. Urun;34.0
2023_7_21_419050;48525;44737;1. Urun;16.0
2023_7_21_419050;36892;46515;9. Urun;43.0
2023_7_21_419050;80997;77161;7. Urun;36.0
2023_7_21_124649;23965;38442;3. Urun;35.0
2023_7_21_124649;69018;79299;6. Urun;33.0
2023_7_21_124649;69731;69220;9. Urun;47.0
2023_7_21_124649;78242;29414;5. Urun;9.0
2023_7_21_124649;78242;51236;1. Urun;15.0
2023_7_21_515548;78242;78582;3. Urun;3.0
2023_7_21_515548;56477;56053;6. Urun;3.0
2023_7_21_515548;95837;62989;9. Urun;3.0
2023_7_21_515548;23965;42562;5. Urun;2.0
2023_7_21_515548;78242;29414;5. Urun;9.0
2023_7_21_515548;48525;99230;9. Urun;32.0
2023_7_21_878030;69018;56163;7. Urun;43.0
2023_7_21_878030;23965;38442;3. Urun;35.0
2023_7_21_510494;78242;18444;7. Urun;25.0
2023_7_21_510494;48525;66923;4. Urun;10.0
2023_7_21_510494;48525;82504;2. Urun;28.0
2023_7_21_510494;78242;59066;8. Urun;41.0
2023_7_21_510494;95837;45596;1. Urun;18.0
2023_7_21_510494;23965;42562;5. Urun;2.0
2023_7_21_510494;48525;38268;6. Urun;46.0
2023_7_21_510494;23965;38001;7. Urun;32.0
2023_7_21_378585;80997;89235;4. Urun;17.0
2023_7_21_378585;36892;68444;7. Urun;17.0
2023_7_21_378585;48525;82504;2. Urun;28.0
2023_7_21_378585;36892;51142;3. Urun;1.0
2023_7_21_378585;80997;77161;7. Urun;36.0
2023_7_21_839412;48525;37095;7. Urun;22.0
2023_7_21_839412;95837;62989;9. Urun;3.0
2023_7_21_839412;69018;68765;9. Urun;46.0
2023_7_21_839412;80997;87925;5. Urun;50.0
2023_7_21_840012;36892;43993;2. Urun;11.0
2023_7_21_840012;23965;42562;5. Urun;2.0
2023_7_21_840012;48525;44737;1. Urun;16.0
2023_7_21_840012;69731;22906;2. Urun;43.0
2023_7_21_840012;48525;99230;9. Urun;32.0
2023_7_21_840012;78242;78582;3. Urun;3.0
2023_7_21_165853;78242;18444;7. Urun;25.0
2023_7_21_574908;69018;56163;7. Urun;43.0
2023_7_21_574908;78242;22261;2. Urun;37.0
2023_7_21_574908;80997;77161;7. Urun;36.0
2023_7_21_574908;69731;48516;6. Urun;50.0
2023_7_21_574908;48525;99230;9. Urun;32.0
2023_7_21_574908;80997;89235;4. Urun;17.0
2023_7_21_574908;69018;81347;3. Urun;24.0
2023_7_21_892273;80997;49082;3. Urun;25.0
2023_7_21_892273;69018;56163;7. Urun;43.0
2023_7_21_892273;95837;62989;9. Urun;3.0
2023_7_21_892273;69018;79299;6. Urun;33.0
2023_7_21_892273;23965;26228;9. Urun;38.0
2023_7_21_308550;36892;43993;2. Urun;11.0
2023_7_21_181447;23965;42562;5. Urun;2.0
2023_7_21_881551;23965;12749;2. Urun;9.0
2023_7_21_881551;48525;44737;1. Urun;16.0
2023_7_21_881551;78242;18444;7. Urun;25.0
2023_7_21_881551;69731;48309;5. Urun;40.0
2023_7_21_881551;36892;22961;1. Urun;36.0
2023_7_21_881551;48525;37095;7. Urun;22.0
2023_7_21_895247;80997;87925;5. Urun;50.0
2023_7_21_895247;23965;80044;6. Urun;34.0
2023_7_21_931239;78242;18444;7. Urun;25.0
2023_7_21_931239;95837;45596;1. Urun;18.0
2023_7_21_931239;48525;37095;7. Urun;22.0
2023_7_21_931239;69018;56163;7. Urun;43.0
2023_7_21_931239;36892;16925;5. Urun;3.0
2023_7_21_931239;80997;89235;4. Urun;17.0
2023_7_21_910920;36892;64188;4. Urun;31.0
2023_7_21_910920;48525;99230;9. Urun;32.0
2023_7_21_910920;69018;79299;6. Urun;33.0
2023_7_21_910920;23965;42562;5. Urun;2.0
2023_7_21_910920;78242;29414;5. Urun;9.0
2023_7_21_910920;78242;59066;8. Urun;41.0
2023_7_21_437002;95837;45596;1. Urun;18.0
2023_7_21_437002;69018;81347;3. Urun;24.0
2023_7_21_437002;69731;69220;9. Urun;47.0
2023_7_21_437002;23965;12749;2. Urun;9.0
2023_7_21_437002;69018;86104;5. Urun;25.0
2023_7_21_437002;78242;29414;5. Urun;9.0
2023_7_21_928856;48525;57550;8. Urun;28.0
2023_7_21_928856;78242;22816;4. Urun;8.0
2023_7_21_928856;78242;29414;5. Urun;9.0
2023_7_21_928856;69018;45466;1. Urun;46.0
2023_7_21_928856;69018;86104;5. Urun;25.0
2023_7_21_928856;80997;41355;6. Urun;50.0
2023_7_21_741677;48525;37095;7. Urun;22.0
2023_7_21_741677;36892;43993;2. Urun;11.0
2023_7_21_741677;36892;64188;4. Urun;31.0
2023_7_21_461386;78242;23778;9. Urun;50.0
2023_7_21_461386;48525;66923;4. Urun;10.0
2023_7_21_461386;69018;79299;6. Urun;33.0
2023_7_21_461386;69731;70695;7. Urun;25.0
2023_7_21_461386;36892;68444;7. Urun;17.0
2023_7_21_461386;23965;26228;9. Urun;38.0
2023_7_21_461386;48525;99230;9. Urun;32.0
2023_7_21_440693;48525;66923;4. Urun;10.0
2023_7_21_440693;36892;46515;9. Urun;43.0
2023_7_21_440693;78242;22261;2. Urun;37.0
2023_7_21_440693;69018;63261;8. Urun;21.0
2023_7_21_440693;95837;45596;1. Urun;18.0
2023_7_21_440693;80997;49082;3. Urun;25.0
2023_7_21_440693;95837;40038;3. Urun;28.0
2023_7_21_145908;80997;49082;3. Urun;25.0
2023_7_21_145908;80997;89235;4. Urun;17.0
2023_7_21_145908;36892;16925;5. Urun;3.0
2023_7_21_145908;48525;99230;9. Urun;32.0
2023_7_21_145908;23965;27339;8. Urun;11.0
2023_7_21_145908;95837;23361;8. Urun;40.0
2023_7_21_145908;48525;27614;3. Urun;20.0
2023_7_21_716707;23965;80044;6. Urun;34.0
2023_7_21_716707;36892;51142;3. Urun;1.0
2023_7_21_716707;78242;22261;2. Urun;37.0
2023_7_21_716707;80997;77161;7. Urun;36.0
2023_7_21_716707;69731;22906;2. Urun;43.0
2023_7_21_967643;69018;79299;6. Urun;33.0
2023_7_21_967643;69731;70695;7. Urun;25.0
2023_7_21_457845;48525;66923;4. Urun;10.0
2023_7_21_457845;48525;82504;2. Urun;28.0
2023_7_21_457845;80997;87925;5. Urun;50.0
2023_7_21_457845;80997;77161;7. Urun;36.0
2023_7_21_457845;78242;59066;8. Urun;41.0
2023_7_21_457845;95837;62989;9. Urun;3.0
2023_7_21_457845;36892;43993;2. Urun;11.0
2023_7_21_457845;69018;86104;5. Urun;25.0
2023_7_21_835828;48525;37095;7. Urun;22.0
2023_7_21_835828;36892;39679;6. Urun;41.0
2023_7_21_102563;78242;29414;5. Urun;9.0
2023_7_21_102563;23965;80044;6. Urun;34.0
2023_7_21_102563;80997;87925;5. Urun;50.0
2023_7_21_102563;48525;99230;9. Urun;32.0
2023_7_21_449606;36892;46515;9. Urun;43.0
2023_7_21_121888;48525;37095;7. Urun;22.0
2023_7_21_121888;69731;48309;5. Urun;40.0
2023_7_21_121888;48525;44737;1. Urun;16.0
2023_7_21_121888;48525;99230;9. Urun;32.0
2023_7_21_354671;56477;82781;1. Urun;23.0
2023_7_21_354671;23965;42562;5. Urun;2.0
2023_7_21_354671;48525;99230;9. Urun;32.0
2023_7_21_254552;36892;64188;4. Urun;31.0
2023_7_21_254552;69731;22906;2. Urun;43.0
2023_7_21_254552;69018;86104;5. Urun;25.0
2023_7_21_254552;69018;45466;1. Urun;46.0
2023_7_21_254552;36892;68444;7. Urun;17.0
2023_7_21_254552;23965;38442;3. Urun;35.0
2023_7_21_254552;95837;45596;1. Urun;18.0
2023_7_21_254552;95837;82543;2. Urun;47.0
2023_7_21_254552;48525;37095;7. Urun;22.0
2023_7_21_690308;78242;23778;9. Urun;50.0
2023_7_21_690308;78242;22261;2. Urun;37.0
2023_7_21_690308;69731;48516;6. Urun;50.0
2023_7_21_690308;69731;70695;7. Urun;25.0
2023_7_21_690308;80997;89235;4. Urun;17.0
2023_7_21_690308;23965;83198;1. Urun;20.0
2023_7_21_180963;48525;99230;9. Urun;32.0
2023_7_21_180963;23965;80044;6. Urun;34.0
2023_7_21_180963;95837;62989;9. Urun;3.0
2023_7_21_180963;95837;85810;6. Urun;27.0
2023_7_21_180963;80997;87925;5. Urun;50.0
2023_7_21_180963;69731;91408;3. Urun;12.0
2023_7_21_180963;48525;57550;8. Urun;28.0
2023_7_21_180963;80997;55112;2. Urun;9.0
2023_7_21_247994;36892;46515;9. Urun;43.0
2023_7_21_247994;69731;22906;2. Urun;43.0
2023_7_21_478142;48525;82504;2. Urun;28.0
2023_7_21_478142;36892;22961;1. Urun;36.0
2023_7_21_963143;95837;45596;1. Urun;18.0
2023_7_21_963143;36892;46515;9. Urun;43.0
2023_7_21_465308;69018;77020;4. Urun;22.0
2023_7_21_465308;36892;43993;2. Urun;11.0
2023_7_21_662806;69731;48309;5. Urun;40.0
2023_7_21_662806;95837;85810;6. Urun;27.0
2023_7_21_662806;80997;89235;4. Urun;17.0
2023_7_21_662806;36892;39679;6. Urun;41.0
2023_7_21_662806;48525;57550;8. Urun;28.0
2023_7_21_662806;23965;38442;3. Urun;35.0
2023_7_21_976906;48525;66923;4. Urun;10.0
2023_7_21_229773;23965;80044;6. Urun;34.0
2023_7_21_229773;80997;27004;9. Urun;17.0
2023_7_21_229773;36892;46515;9. Urun;43.0
2023_7_21_229773;95837;62989;9. Urun;3.0
2023_7_21_229773;48525;57550;8. Urun;28.0
2023_7_21_125422;95837;85810;6. Urun;27.0
2023_7_21_125422;48525;27614;3. Urun;20.0
2023_7_21_125422;80997;89235;4. Urun;17.0
2023_7_21_125422;78242;22261;2. Urun;37.0
2023_7_21_280540;80997;55112;2. Urun;9.0
2023_7_21_280540;36892;46515;9. Urun;43.0
2023_7_21_280540;48525;99230;9. Urun;32.0
2023_7_21_887373;80997;89235;4. Urun;17.0
2023_7_21_518795;36892;64188;4. Urun;31.0
2023_7_21_518795;80997;87925;5. Urun;50.0
2023_7_21_518795;48525;66923;4. Urun;10.0
2023_7_21_518795;69018;79299;6. Urun;33.0
2023_7_21_518795;36892;43993;2. Urun;11.0
2023_7_21_518795;36892;68444;7. Urun;17.0
2023_7_21_115060;78242;18444;7. Urun;25.0
2023_7_21_115060;36892;64188;4. Urun;31.0
2023_7_21_115060;80997;89371;1. Urun;39.0
2023_7_21_115060;69731;91408;3. Urun;12.0
2023_7_21_481211;69018;86104;5. Urun;25.0
2023_7_21_776596;23965;42562;5. Urun;2.0
2023_7_21_776596;36892;98942;8. Urun;7.0
2023_7_21_776596;48525;82504;2. Urun;28.0
2023_7_21_776596;95837;85810;6. Urun;27.0
2023_7_21_776596;78242;22261;2. Urun;37.0
2023_7_21_454142;69731;48309;5. Urun;40.0
2023_7_21_454142;48525;66923;4. Urun;10.0
2023_7_21_454142;23965;27339;8. Urun;11.0
2023_7_21_454142;56477;21854;4. Urun;35.0
2023_7_21_957772;80997;49082;3. Urun;25.0
2023_7_21_957772;36892;68444;7. Urun;17.0
2023_7_21_957772;78242;29414;5. Urun;9.0
2023_7_21_957772;69018;77020;4. Urun;22.0
2023_7_21_957772;36892;64188;4. Urun;31.0
2023_7_21_957772;48525;44737;1. Urun;16.0
2023_7_21_957772;36892;16925;5. Urun;3.0
2023_7_21_957772;69018;63261;8. Urun;21.0
2023_7_21_957772;23965;27339;8. Urun;11.0
2023_7_21_722298;80997;89235;4. Urun;17.0
2023_7_21_722298;36892;46515;9. Urun;43.0
2023_7_21_722298;48525;82504;2. Urun;28.0
2023_7_21_722298;69731;20269;4. Urun;3.0
2023_7_21_722298;95837;62989;9. Urun;3.0
2023_7_21_722298;36892;22961;1. Urun;36.0
2023_7_21_722298;48525;37095;7. Urun;22.0
2023_7_21_951118;48525;37095;7. Urun;22.0
2023_7_21_951118;69731;69220;9. Urun;47.0
2023_7_21_951118;23965;80044;6. Urun;34.0
2023_7_21_866259;95837;62989;9. Urun;3.0
2023_7_21_866259;69731;70695;7. Urun;25.0
2023_7_21_866259;69731;69220;9. Urun;47.0
2023_7_21_357155;36892;64188;4. Urun;31.0
2023_7_21_357155;23965;80044;6. Urun;34.0
2023_7_21_357155;78242;59066;8. Urun;41.0
2023_7_21_357155;95837;62989;9. Urun;3.0
2023_7_21_357155;36892;39679;6. Urun;41.0
2023_7_21_357155;80997;87925;5. Urun;50.0
2023_7_21_273588;78242;59066;8. Urun;41.0
2023_7_21_273588;80997;89235;4. Urun;17.0
2023_7_21_273588;23965;27339;8. Urun;11.0
2023_7_21_273588;56477;74400;3. Urun;4.0
2023_7_21_273588;80997;87925;5. Urun;50.0
2023_7_21_273588;69018;86104;5. Urun;25.0
2023_7_21_273588;69731;48309;5. Urun;40.0
2023_7_21_273588;36892;16925;5. Urun;3.0
2023_7_21_936338;69018;86104;5. Urun;25.0
2023_7_21_936338;78242;29414;5. Urun;9.0
2023_7_21_936338;69018;56163;7. Urun;43.0
2023_7_21_622011;78242;13006;6. Urun;34.0
2023_7_21_622011;36892;68444;7. Urun;17.0
2023_7_21_622011;78242;18444;7. Urun;25.0
2023_7_21_622011;80997;89235;4. Urun;17.0
2023_7_21_622011;48525;37095;7. Urun;22.0
2023_7_21_622011;48525;57550;8. Urun;28.0
2023_7_21_622011;36892;64188;4. Urun;31.0
2023_7_21_622011;80997;89371;1. Urun;39.0
2023_7_21_545792;23965;12749;2. Urun;9.0
2023_7_21_545792;69018;63261;8. Urun;21.0
2023_7_21_545792;69018;68765;9. Urun;46.0
2023_7_21_545792;69731;70695;7. Urun;25.0
2023_7_21_545792;36892;51142;3. Urun;1.0
2023_7_21_545792;80997;87925;5. Urun;50.0
2023_7_21_545792;36892;46515;9. Urun;43.0
2023_7_21_462870;36892;43993;2. Urun;11.0
2023_7_21_462870;78242;59066;8. Urun;41.0
2023_7_21_490282;48525;32043;5. Urun;45.0
2023_7_21_490282;80997;77161;7. Urun;36.0
2023_7_21_490282;78242;78582;3. Urun;3.0
2023_7_21_490282;69018;63261;8. Urun;21.0
2023_7_21_490282;36892;22961;1. Urun;36.0
2023_7_21_997970;48525;38268;6. Urun;46.0
2023_7_21_540172;36892;46515;9. Urun;43.0
2023_7_21_540172;80997;87925;5. Urun;50.0
2023_7_21_540172;48525;37095;7. Urun;22.0
2023_7_21_540172;69731;69220;9. Urun;47.0
2023_7_21_540172;80997;89235;4. Urun;17.0
2023_7_21_540172;78242;29414;5. Urun;9.0
2023_7_21_540172;23965;27339;8. Urun;11.0
2023_7_21_396566;23965;80044;6. Urun;34.0
2023_7_21_396566;69731;70695;7. Urun;25.0
2023_7_21_692275;56477;82781;1. Urun;23.0
2023_7_21_692275;69018;86104;5. Urun;25.0
2023_7_21_692275;56477;73278;9. Urun;47.0
2023_7_21_692275;36892;22961;1. Urun;36.0
2023_7_21_692275;80997;27004;9. Urun;17.0
2023_7_21_962324;80997;87925;5. Urun;50.0
2023_7_21_962324;48525;66923;4. Urun;10.0
2023_7_21_962324;23965;26228;9. Urun;38.0
2023_7_21_962324;36892;16925;5. Urun;3.0
2023_7_21_962324;69018;86104;5. Urun;25.0
2023_7_21_962324;80997;89235;4. Urun;17.0
2023_7_21_962324;48525;99230;9. Urun;32.0
2023_7_21_962324;78242;22261;2. Urun;37.0
2023_7_21_546065;78242;59066;8. Urun;41.0
2023_7_21_546065;23965;27339;8. Urun;11.0
2023_7_21_546065;80997;87925;5. Urun;50.0
2023_7_21_546065;48525;37095;7. Urun;22.0
2023_7_21_546065;36892;22961;1. Urun;36.0
2023_7_21_546065;69018;86104;5. Urun;25.0
2023_7_21_546065;56477;19136;5. Urun;31.0
2023_7_21_546065;80997;55112;2. Urun;9.0
2023_7_21_546065;78242;78582;3. Urun;3.0
2023_7_21_649791;78242;59066;8. Urun;41.0
2023_7_21_649791;23965;42562;5. Urun;2.0
2023_7_21_649791;36892;46515;9. Urun;43.0
2023_7_21_649791;69018;86104;5. Urun;25.0
2023_7_21_649791;56477;15707;2. Urun;35.0
2023_7_21_649791;78242;78582;3. Urun;3.0
2023_7_21_635137;80997;55112;2. Urun;9.0
2023_7_21_635137;23965;12749;2. Urun;9.0
2023_7_21_830080;78242;13006;6. Urun;34.0
2023_7_21_830080;36892;16925;5. Urun;3.0
2023_7_21_830080;80997;41355;6. Urun;50.0
2023_7_21_830080;80997;49082;3. Urun;25.0
2023_7_21_915371;48525;99230;9. Urun;32.0
